new_cases,new_deaths
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.001,0.0
0.045,0.0
0.123,0.0
0.132,0.0
0.11,0.0
0.061,0.0
0.062,0.0
0.063,0.0
0.105,0.0
0.066,0.0
0.059,0.0
0.052,0.0
0.042,0.0
0.027,0.0
0.017,0.0
0.025,0.0
0.014,0.0
0.014,0.0
0.01,0.0
0.007,0.0
0.005,0.0
0.004,0.0
0.001,0.0
0.002,0.0
0.001,0.01
0.028,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.001,0.0
0.007,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.012,0.0
0.004,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.001,0.0
0.001,0.0
0.002,0.0
0.002,0.0
0.0,0.0
0.002,0.0
0.001,0.0
0.002,0.0
0.004,0.0
0.004,0.0
0.003,0.0
0.001,0.0
0.002,0.0
0.0,0.0
0.001,0.0
0.011,0.0
0.028,0.0
0.009,0.0
0.026,0.0
0.068,0.0
0.035,0.02
0.046,0.01
0.101,0.0
0.092,0.01
0.021,0.02
0.048,0.0
0.069,0.0
0.094,0.04
0.096,0.02
0.108,0.04
0.159,0.01
0.096,0.02
0.003,0.02
0.006,0.0
0.009,0.01
0.003,0.0
0.003,0.01
0.0,0.0
0.014,0.03
0.0,0.0
0.016,0.02
0.017,0.0
0.011,0.01
0.025,0.04
0.001,0.0
0.008,0.0
0.006,0.0
0.009,0.0
0.019,0.01
0.02,0.0
0.028,0.01
0.017,0.0
0.024,0.0
0.019,0.0
0.024,0.0
0.03,0.0
0.032,0.0
0.032,0.0
0.019,0.0
0.016,0.0
0.017,0.0
0.028,0.0
0.021,0.0
0.002,0.0
0.005,0.0
0.0,0.0
0.013,0.0
0.006,0.0
0.011,0.0
0.008,0.0
0.008,0.0
0.016,0.0
0.024,0.01
0.023,0.0
0.078,0.0
0.048,0.0
0.061,0.0
0.067,0.0
0.06,0.0
0.053,0.02
0.091,0.0
0.071,0.02
0.056,0.01
0.077,0.0
0.077,0.0
0.096,0.0
0.048,0.01
0.005,0.0
0.008,0.0
0.009,0.0
0.01,0.01
0.013,0.0
0.039,0.01
0.02,0.0
0.031,0.01
0.016,0.02
0.026,0.0
0.021,0.0
0.013,0.0
0.003,0.0
0.018,0.0
0.0,0.0
0.017,0.0
0.011,0.01
0.021,0.0
0.008,0.02
0.008,0.0
0.014,0.0
0.016,0.02
0.017,0.0
0.035,0.0
0.016,0.02
0.032,0.01
0.058,0.01
0.036,0.01
0.01,0.0
0.05,0.0
0.003,0.0
0.047,0.0
0.048,0.0
0.064,0.0
0.045,0.0
0.098,0.0
0.068,0.0
0.23,0.0
0.139,0.0
0.162,0.0
0.125,0.01
0.116,0.0
0.158,0.02
0.26,0.03
0.271,0.03
0.354,0.0
0.352,0.02
0.186,0.05
0.184,0.07
0.307,0.08
0.2,0.08
0.35,0.05
0.011,0.0
0.014,0.0
0.008,0.0
0.012,0.0
0.023,0.0
0.003,0.0
0.004,0.0
0.01,0.0
0.008,0.0
0.004,0.0
0.011,0.0
0.004,0.0
0.009,0.0
0.001,0.0
0.004,0.0
0.004,0.0
0.055,0.0
0.172,0.0
0.18,0.0
0.173,0.0
0.186,0.0
0.026,0.01
0.037,0.01
0.05,0.01
0.063,0.01
0.08,0.0
0.094,0.02
0.104,0.03
0.071,0.04
0.069,0.0
0.055,0.11
0.141,0.08
0.133,0.02
0.153,0.07
0.169,0.11
0.155,0.13
0.194,0.07
0.182,0.05
0.283,0.13
0.247,0.14
0.279,0.19
0.003,0.0
0.007,0.0
0.013,0.01
0.038,0.0
0.04,0.0
0.09,0.01
0.043,0.0
0.067,0.03
0.08,0.04
0.096,0.0
0.093,0.1
0.138,0.08
0.14,0.11
0.042,0.03
0.208,0.09
0.175,0.06
0.096,0.03
0.002,0.0
0.0,0.0
0.0,0.0
0.011,0.02
0.0,0.0
0.009,0.0
0.021,0.0
0.053,0.0
0.088,0.01
0.168,0.02
0.139,0.02
0.283,0.07
0.192,0.04
0.101,0.09
0.091,0.01
0.23,0.06
0.192,0.02
0.228,0.12
0.101,0.1
0.038,0.02
0.278,0.15
0.508,0.18
0.415,0.27
0.006,0.0
0.004,0.0
0.001,0.0
0.007,0.0
0.013,0.01
0.029,0.0
0.001,0.0
0.04,0.0
0.046,0.02
0.0,0.02
0.06,0.0
0.029,0.02
0.009,0.02
0.033,0.04
0.039,0.05
0.036,0.01
0.054,0.01
0.039,0.03
0.041,0.06
0.04,0.06
0.033,0.04
0.047,0.01
0.054,0.05
0.069,0.06
0.086,0.06
0.002,0.01
0.0,0.0
0.009,0.01
0.0,0.0
0.0,0.0
0.003,0.0
0.0,0.0
0.036,0.0
0.056,0.0
0.034,0.0
0.02,0.0
0.033,0.0
0.009,0.0
0.016,0.0
0.023,0.0
0.02,0.0
0.026,0.0
0.017,0.0
0.035,0.01
0.134,0.0
0.037,0.0
0.07,0.0
0.034,0.02
0.036,0.0
0.03,0.01
0.034,0.01
0.079,0.06
0.004,0.0
0.0,0.0
0.005,0.0
0.002,0.0
0.003,0.0
0.003,0.0
0.0,0.0
0.008,0.0
0.007,0.0
0.01,0.0
0.019,0.0
0.0,0.0
0.096,0.0
0.07,0.0
0.019,0.0
0.033,0.0
0.044,0.0
0.015,0.0
0.064,0.0
0.05,0.0
0.073,0.01
0.103,0.0
0.074,0.0
0.092,0.0
0.088,0.02
0.078,0.02
0.083,0.02
0.126,0.02
0.073,0.02
0.112,0.02
0.066,0.04
0.028,0.0
0.072,0.02
0.003,0.0
0.0,0.0
0.002,0.0
0.003,0.0
0.005,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.015,0.0
0.0,0.0
0.008,0.0
0.0,0.0
0.0,0.0
0.005,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.006,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.008,0.0
0.005,0.01
0.004,0.0
0.0,0.0
0.011,0.0
0.0,0.0
0.0,0.0
0.029,0.01
0.004,0.02
0.0,0.0
0.008,0.0
0.011,0.02
0.003,0.0
0.0,0.0
0.014,0.0
0.013,0.0
0.0,0.0
0.019,0.0
0.012,0.01
0.0,0.0
0.022,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.002,0.0
0.019,0.0
0.007,0.0
0.023,0.0
0.017,0.0
0.024,0.0
0.01,0.0
0.038,0.0
0.0,0.0
0.041,0.0
0.023,0.0
0.034,0.0
0.027,0.0
0.004,0.01
0.0,0.0
0.0,0.0
0.007,0.0
0.009,0.0
0.0,0.0
0.012,0.0
0.009,0.0
0.004,0.0
0.009,0.0
0.0,0.0
0.015,0.0
0.012,0.0
0.0,0.0
0.0,0.0
0.035,0.02
0.007,0.0
0.003,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.001,0.01
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.004,0.01
0.02,0.0
0.019,0.0
0.043,0.0
0.03,0.0
0.061,0.01
0.013,0.01
0.081,0.0
0.092,0.02
0.276,0.03
0.296,0.02
0.177,0.08
0.083,0.0
0.575,0.14
0.497,0.15
0.0,0.0
1.38,0.31
0.808,0.12
0.03,0.0
2.134,0.57
1.019,0.0
1.391,0.0
1.828,0.95
1.741,2.07
1.67,1.12
1.736,1.12
3.838,1.86
2.448,2.4
2.929,2.31
3.922,3.65
3.809,2.99
4.611,3.19
2.599,2.92
4.376,4.18
7.578,4.99
4.861,5.09
2.116,13.55
0.003,0.0
0.001,0.0
0.005,0.0
0.003,0.0
0.0,0.0
0.001,0.0
0.004,0.0
0.002,0.0
0.003,0.0
0.006,0.0
0.005,0.0
0.007,0.0
0.009,0.0
0.005,0.0
0.004,0.0
0.004,0.0
0.007,0.0
0.001,0.0
0.012,0.0
0.007,0.0
0.007,0.0
0.017,0.0
0.001,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.001,0.0
0.01,0.0
0.019,0.0
0.002,0.0
0.031,0.0
0.051,0.0
0.029,0.0
0.037,0.0
0.066,0.0
0.22,0.0
0.188,0.0
0.129,0.0
0.241,0.0
0.136,0.02
0.281,0.0
0.451,0.01
0.17,0.0
1.597,0.04
0.91,0.02
1.21,0.02
1.477,0.06
1.985,0.07
3.07,0.04
2.993,0.16
4.528,0.23
2.365,0.17
2.66,0.1
4.183,0.29
3.93,0.34
4.337,0.49
6.615,0.61
6.933,0.75
6.824,0.91
4.4,1.0
4.79,1.12
4.923,1.3
6.064,1.45
6.922,1.87
0.026,0.0
0.04,0.02
0.039,0.0
0.005,0.0
0.004,0.01
0.011,0.0
0.0,0.0
0.009,0.0
0.034,0.0
0.009,0.0
0.001,0.0
0.027,0.0
0.0,0.0
0.016,0.0
0.01,0.01
0.0,0.0
0.091,0.0
0.038,0.02
0.103,0.01
0.0,0.0
0.056,0.01
0.031,0.0
0.0,0.01
0.077,0.0
0.035,0.07
0.094,0.02
0.071,0.02
0.048,0.03
0.078,0.02
0.071,0.04
0.074,0.02
0.095,0.04
0.095,0.06
0.056,0.05
0.102,0.06
0.101,0.01
0.129,0.03
0.003,0.0
0.001,0.0
0.003,0.0
0.006,0.0
0.0,0.0
0.002,0.0
0.002,0.0
0.001,0.0
0.008,0.0
0.008,0.0
0.022,0.0
0.0,0.0
0.003,0.0
0.0,0.0
0.0,0.0
0.004,0.01
0.007,0.0
0.0,0.02
0.0,0.0
0.004,0.0
0.0,0.0
0.006,0.0
0.016,0.01
0.016,0.0
0.027,0.0
0.015,0.02
0.029,0.04
0.002,0.0
0.031,0.03
0.047,0.04
0.002,0.01
0.007,0.0
0.011,0.0
0.008,0.0
0.015,0.0
0.012,0.02
0.018,0.01
0.028,0.02
0.036,0.01
0.02,0.02
0.039,0.01
0.035,0.0
0.039,0.0
0.043,0.01
0.065,0.02
0.039,0.02
0.045,0.01
0.033,0.04
0.06,0.01
0.007,0.0
0.0,0.0
0.008,0.0
0.011,0.0
0.016,0.0
0.018,0.0
0.031,0.0
0.022,0.0
0.015,0.05
0.009,-0.05
0.04,0.01
0.03,0.0
0.08,0.0
0.079,-0.01
0.064,0.01
0.095,0.0
0.02,0.0
0.06,0.01
0.089,0.0
0.065,0.0
0.088,0.0
0.073,0.0
0.057,0.0
0.066,0.0
0.049,0.0
0.085,0.0
0.099,0.02
0.002,0.0
0.001,0.0
0.003,0.0
0.005,0.0
0.004,0.0
0.013,0.0
0.006,0.01
0.011,0.0
0.009,0.01
0.02,0.0
0.011,0.0
0.006,0.0
0.023,0.01
0.014,0.0
0.038,0.01
0.05,0.01
0.086,-0.01
0.066,0.03
0.103,0.03
0.037,0.0
0.121,0.02
0.07,0.08
0.16,0.0
0.1,0.04
0.037,0.03
0.227,0.05
0.146,0.03
0.601,0.23
0.545,0.14
0.0,0.0
0.035,0.03
0.027,0.01
0.021,0.0
0.017,0.0
0.038,0.0
0.055,0.14
0.084,0.06
0.058,0.07
0.081,0.06
0.064,0.1
0.065,0.01
0.107,0.06
0.104,0.03
0.103,0.2
0.153,0.09
0.109,0.15
0.13,0.12
0.129,0.08
0.114,0.14
0.149,0.21
0.113,0.13
0.034,0.04
0.044,0.03
0.106,0.07
0.143,0.08
0.205,0.09
0.385,0.11
0.523,0.12
0.835,0.11
0.586,0.15
0.591,0.15
1.234,0.17
1.076,0.21
0.743,0.49
0.595,0.43
0.881,0.54
0.958,0.63
1.075,0.75
1.289,0.85
1.365,0.97
1.209,1.13
1.053,1.29
1.178,1.35
1.192,1.47
1.046,1.49
1.237,1.49
0.966,1.23
1.028,1.29
1.411,1.27
1.762,1.22
2.206,1.43
2.389,1.57
2.926,1.44
3.076,1.39
2.901,1.23
3.186,1.17
3.11,1.41
2.988,1.38
2.875,1.24
0.003,0.02
0.0,0.0
0.005,0.01
0.014,0.01
0.006,0.02
0.0,0.0
0.011,0.01
0.0,0.0
0.0,0.01
0.03,0.01
0.009,0.01
0.006,0.0
0.008,0.0
0.03,0.01
0.01,0.01
0.028,0.01
0.016,0.04
0.006,0.0
0.019,0.03
0.033,0.03
0.05,0.04
0.03,0.02
0.036,0.07
0.076,0.04
0.048,0.02
0.041,0.0
0.083,0.04
0.064,0.04
0.034,0.02
0.044,0.02
0.009,0.01
0.0,0.0
0.047,0.0
0.039,0.01
0.0,0.0
0.04,0.0
0.054,0.0
0.069,0.0
0.265,0.01
0.126,0.0
0.102,0.0
0.121,0.01
0.219,0.02
0.204,0.01
0.235,0.02
0.255,0.1
0.302,0.03
0.294,0.14
0.2,0.1
0.295,0.08
0.325,0.17
0.212,0.14
0.402,0.13
0.006,0.0
0.018,0.0
0.0,0.0
0.014,0.0
0.004,0.0
0.021,0.0
0.026,0.0
0.029,0.0
0.058,0.0
0.005,0.0
0.032,0.0
0.054,0.0
0.123,0.0
0.102,0.0
0.183,0.01
0.171,0.0
0.188,0.0
0.167,0.02
1.131,0.02
0.324,0.03
0.342,0.04
0.584,0.0
0.628,0.03
0.448,0.01
0.663,0.04
0.734,0.06
0.765,0.1
0.093,0.01
0.074,0.04
0.093,0.03
0.131,0.02
0.202,0.05
0.233,0.04
0.24,0.08
0.566,0.05
0.342,0.18
0.466,0.27
0.587,0.28
0.769,0.41
0.778,0.49
1.247,0.36
1.492,1.33
1.797,0.97
0.977,1.68
2.313,1.96
0.0,0.0
5.198,4.39
3.497,1.75
3.59,3.68
3.233,3.49
3.526,3.45
4.207,4.75
5.322,4.27
5.986,6.27
6.557,7.93
5.56,6.51
4.789,6.01
5.249,7.43
5.21,6.83
6.203,7.12
5.909,9.19
5.974,8.89
5.217,7.56
4.05,8.12
4.053,8.37
4.782,7.27
4.668,7.6
0.003,0.0
0.0,0.0
0.002,0.0
0.005,0.0
0.0,0.0
0.0,0.0
0.004,0.0
0.002,0.0
0.004,0.0
0.0,0.0
0.008,0.02
0.003,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.003,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.0,0.01
0.001,0.0
0.014,0.0
0.016,0.0
0.007,0.0
0.008,0.0
0.01,0.0
0.01,0.0
0.011,0.0
0.017,0.0
0.025,0.0
0.012,0.0
0.011,0.0
0.019,0.01
0.025,0.02
0.014,0.0
0.013,0.01
0.015,0.01
0.018,0.0
0.019,0.0
0.038,0.0
0.029,0.0
0.06,0.0
0.041,0.0
0.041,0.0
0.009,0.04
0.07,0.0
0.058,0.05
0.0,0.01
0.062,0.03
0.072,0.03
0.066,0.0
0.0,0.05
0.039,0.02
0.011,0.0
0.035,0.0
0.039,0.04
0.044,0.02
0.094,0.06
0.027,0.01
0.065,0.01
0.114,0.02
0.08,0.02
0.081,0.02
0.225,0.03
0.173,0.02
0.0,0.0
0.087,0.02
0.225,0.01
0.317,0.05
0.017,0.0
0.016,0.0
0.0,0.0
0.027,0.0
0.015,0.0
0.027,0.0
0.018,0.0
0.04,0.0
0.023,0.01
0.011,0.0
0.013,0.02
0.009,0.02
0.006,0.0
0.004,0.0
0.021,0.0
0.005,0.03
0.004,-0.03
0.007,0.0
0.002,0.0
0.01,0.0
0.009,0.0
0.03,0.01
0.039,0.0
0.078,0.0
0.056,0.0
0.018,0.0
0.041,0.01
0.037,0.01
0.055,0.0
0.003,0.01
0.0,0.0
0.007,0.0
0.004,0.0
0.008,0.0
0.009,0.0
0.022,0.0
0.029,0.02
0.004,0.0
0.001,0.0
0.0,0.0
0.001,0.0
0.002,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.001,0.0
0.001,0.0
0.001,0.0
0.0,0.0
0.073,0.01
0.1,0.01
0.229,0.0
0.169,0.04
0.231,0.02
0.144,0.02
0.284,0.02
0.505,0.01
0.571,0.0
0.813,0.03
0.586,0.01
0.599,0.11
0.851,0.0
0.435,0.07
0.467,0.0
0.505,0.07
0.448,0.02
0.273,0.06
0.164,0.03
0.035,0.01
0.242,0.06
0.114,0.06
0.11,0.0
0.107,0.06
0.076,0.03
0.074,0.0
0.084,0.06
0.093,0.03
0.152,0.07
0.087,0.03
0.147,0.08
0.162,0.09
0.0,0.0
0.076,0.09
0.1,0.06
0.104,0.05
0.091,0.08
0.146,0.05
0.105,0.08
0.078,0.06
0.125,0.04
0.101,0.03
0.089,0.04
0.0,0.0
0.0,0.0
0.011,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.003,0.0
0.003,0.0
0.0,0.0
0.005,0.0
0.003,0.0
0.008,0.0
0.0,0.0
0.024,0.0
0.008,0.0
0.011,0.0
0.007,0.0
0.012,0.0
0.006,0.0
0.011,0.0
0.017,0.0
0.012,0.0
0.001,0.0
0.002,0.0
0.004,0.0
0.013,0.0
0.017,0.0
0.01,0.0
0.02,0.0
0.011,0.0
0.023,0.0
0.028,0.0
0.025,0.0
0.0,0.0
0.014,0.0
0.0,0.0
0.026,0.0
0.01,0.0
0.013,0.0
0.004,0.0
0.005,0.0
0.004,0.0
0.015,0.0
0.022,0.0
0.015,0.0
0.025,0.0
0.013,0.0
0.015,0.0
0.041,0.0
0.017,0.0
0.024,0.0
0.023,0.0
0.036,0.0
0.025,0.0
0.042,0.0
0.029,0.0
0.022,0.0
0.048,0.0
0.012,0.0
0.0,0.0
0.01,0.0
0.0,0.0
0.009,0.01
0.02,0.02
0.0,0.0
0.016,0.0
0.016,0.0
0.017,0.0
0.0,0.0
0.01,0.0
0.013,0.0
0.024,0.01
0.006,0.0
0.024,0.0
0.061,0.0
0.019,0.0
0.051,0.0
0.015,0.02
0.035,0.0
0.023,0.02
0.021,0.0
0.026,0.02
0.008,0.01
0.024,0.01
0.009,0.02
0.015,0.02
0.009,0.0
0.0,0.0
0.014,0.0
0.0,0.0
0.0,0.0
0.005,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.006,0.0
0.006,0.0
0.0,0.0
0.007,0.0
0.009,0.0
0.013,0.0
0.034,0.01
0.06,0.0
0.036,0.0
0.03,0.01
0.065,0.02
0.025,0.0
0.059,0.01
0.036,0.02
0.066,0.0
0.031,0.0
0.046,0.01
0.044,0.0
0.068,0.01
0.008,0.0
0.018,0.0
0.063,0.0
0.063,0.01
0.132,0.02
0.149,0.0
0.186,0.04
0.128,0.0
0.077,0.0
0.224,0.0
0.234,0.0
0.12,0.01
0.152,0.06
0.226,0.03
0.119,0.03
0.038,0.01
0.19,0.01
0.141,0.06
0.168,0.01
0.0,0.0
0.013,0.0
0.004,0.0
0.014,0.0
0.0,0.0
0.002,0.0
0.004,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.003,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.002,0.0
0.004,0.0
0.0,0.0
0.007,0.0
0.014,0.0
0.0,0.0
0.033,0.0
0.01,0.0
0.006,0.0
0.018,0.0
0.012,0.0
0.02,0.0
0.0,0.0
0.048,0.0
0.041,0.0
0.19,0.0
0.138,0.0
0.107,0.02
0.117,0.0
0.11,0.0
0.13,0.01
0.153,0.01
0.123,0.06
0.212,0.04
0.106,0.02
0.172,0.04
