new_cases,new_deaths
0.235,0.03
0.13,0.03
0.159,0.01
0.15,0.08
0.156,0.02
0.14,0.06
0.142,0.02
0.208,0.05
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.003,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.001,0.0
0.001,0.0
0.0,0.0
0.008,0.0
0.0,0.0
0.015,0.0
0.011,0.0
0.009,0.0
0.017,0.0
0.017,0.0
0.003,0.0
0.019,0.0
0.005,0.0
0.005,0.0
0.01,0.0
0.002,0.0
0.005,0.0
0.013,0.0
0.019,0.0
0.008,0.0
0.006,0.0
0.033,0.0
0.013,0.0
0.008,0.0
0.005,0.01
0.021,0.0
0.015,0.02
0.018,0.01
0.008,0.01
0.015,0.0
0.012,0.0
0.029,0.0
0.011,0.0
0.025,0.01
0.046,0.0
0.039,0.01
0.048,0.0
0.065,0.01
0.051,0.01
0.038,0.01
0.07,0.01
0.11,0.02
0.132,0.04
0.131,0.04
0.145,0.04
0.101,0.08
0.121,0.01
0.163,0.08
0.0,0.01
0.019,0.0
0.017,0.0
0.014,0.0
0.014,0.0
0.015,0.0
0.016,0.0
0.024,0.0
0.028,0.0
0.022,0.01
0.032,0.0
0.032,0.0
0.035,0.0
0.055,0.02
0.07,0.01
0.082,0.01
0.0,0.0
0.008,0.0
0.002,0.0
0.009,0.0
0.0,0.0
0.004,0.01
0.003,0.0
0.003,0.0
0.003,0.0
0.005,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.005,0.0
0.017,0.0
0.013,0.0
0.002,0.0
0.001,0.0
0.006,0.0
0.018,0.01
0.014,0.0
0.021,0.0
0.009,0.01
0.011,0.0
0.014,0.0
0.014,0.01
0.019,0.0
0.019,0.01
0.028,0.0
0.027,0.01
0.055,0.01
0.05,0.05
0.07,0.12
0.057,0.02
0.077,0.01
0.077,0.07
0.061,0.03
0.037,0.03
0.054,0.05
0.0,0.0
0.005,0.0
0.013,0.0
0.004,0.0
0.0,0.0
0.005,0.0
0.0,0.0
0.005,0.0
0.0,0.0
0.046,0.01
0.06,0.0
0.077,0.02
0.056,0.0
0.061,0.01
0.121,0.01
0.0,0.0
0.301,0.05
0.155,0.02
0.176,0.08
0.278,0.04
0.292,0.19
0.346,0.15
0.409,0.18
0.534,0.3
0.637,0.3
0.573,0.43
0.545,0.34
0.811,0.63
0.852,0.8
1.019,0.78
1.172,1.12
1.159,0.93
1.104,1.32
0.884,0.93
0.845,1.75
1.019,1.34
1.083,1.66
0.008,0.0
0.011,0.0
0.013,0.0
0.05,0.0
0.0,0.0
0.053,0.0
0.05,0.0
0.078,0.0
0.085,0.0
0.083,0.0
0.063,0.01
0.075,0.0
0.058,0.0
0.061,0.0
0.089,0.0
0.047,0.02
0.024,0.0
0.01,0.01
0.004,0.0
0.007,0.0
0.014,0.0
0.005,0.0
0.019,0.0
0.022,0.0
0.02,0.01
0.004,0.0
0.039,0.0
0.01,0.0
0.008,0.0
0.009,0.0
0.013,0.0
0.019,0.0
0.018,0.0
0.03,0.01
0.021,0.01
0.012,0.0
0.029,0.01
0.024,0.0
0.018,0.0
0.022,0.01
0.018,0.02
0.026,0.01
0.044,0.02
0.025,0.02
0.03,0.0
0.031,0.0
0.021,0.0
0.039,0.0
0.029,0.0
0.029,0.0
0.195,0.0
0.198,0.0
0.104,0.0
0.294,0.0
0.094,0.03
0.131,0.0
0.112,0.0
0.13,0.0
0.087,0.03
0.196,0.01
0.168,0.0
0.204,0.0
0.267,0.0
0.236,0.03
0.242,0.02
0.221,0.02
0.285,0.0
0.386,0.05
0.26,0.04
0.269,0.02
0.161,0.07
0.196,0.07
0.222,0.05
0.284,0.06
0.0,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.003,0.0
0.0,0.0
0.002,0.0
0.015,0.0
0.009,0.0
0.0,0.0
0.004,0.0
0.003,0.0
0.011,0.0
0.018,0.0
0.015,0.0
0.01,0.0
0.022,0.0
0.021,0.0
0.015,0.0
0.012,0.0
0.013,0.01
0.018,0.0
0.021,0.0
0.008,0.0
0.003,0.0
0.022,0.0
0.083,0.0
0.1,0.0
0.063,0.0
0.155,0.02
0.047,0.01
0.229,0.0
0.046,0.02
0.099,0.01
0.097,0.01
0.091,0.01
0.138,0.01
0.172,0.02
0.122,0.01
0.102,0.02
0.12,0.07
0.221,0.05
0.18,0.01
0.303,0.07
0.012,0.0
0.014,0.0
0.017,0.0
0.023,0.0
0.028,0.0
0.063,0.0
0.113,0.02
0.032,0.03
0.0,0.0
0.098,0.02
0.115,0.0
0.116,0.01
0.112,0.05
0.115,0.03
0.088,0.07
0.192,0.06
0.0,0.0
0.136,0.02
0.004,0.0
0.0,0.0
0.005,0.01
0.01,0.01
0.004,0.0
0.011,0.0
0.004,0.0
0.003,0.0
0.005,0.0
0.001,0.0
0.004,0.0
0.008,0.0
0.005,0.0
0.043,0.0
0.031,0.0
0.028,0.0
0.089,0.0
0.0,0.03
0.084,0.02
0.045,0.0
0.032,0.0
0.021,0.02
0.064,0.02
0.1,0.0
0.055,0.02
0.036,0.05
0.181,0.02
0.098,0.06
0.115,0.06
0.258,0.08
0.091,0.17
0.001,0.0
0.004,0.0
0.01,0.0
0.013,0.0
0.016,0.0
0.003,0.01
0.012,0.03
0.047,0.03
0.029,0.03
0.002,0.01
0.045,0.0
0.015,0.07
0.015,-0.02
0.013,0.01
0.077,0.01
0.073,0.06
0.082,0.08
0.09,0.02
0.084,0.03
0.071,0.07
0.096,0.09
0.272,0.14
0.343,0.03
0.128,0.07
0.538,0.1
0.227,0.08
0.322,0.11
0.019,0.01
0.035,0.01
0.016,0.0
0.058,0.01
0.061,0.01
0.013,0.0
0.104,0.0
0.07,0.0
0.111,0.0
0.098,0.02
0.115,0.01
0.152,0.02
0.15,0.04
0.17,0.02
0.168,0.0
0.249,0.02
0.224,0.04
0.193,0.09
0.256,0.02
0.243,0.1
0.392,0.14
0.011,0.0
0.018,0.0
0.0,0.0
0.053,0.0
0.057,0.0
0.076,0.0
0.086,0.0
0.117,0.01
0.0,0.01
0.337,0.01
0.235,0.03
0.26,0.06
0.32,0.02
0.46,0.09
0.302,0.1
0.633,0.1
0.549,0.17
0.724,0.16
0.902,0.24
0.792,0.19
0.446,0.21
1.035,0.2
0.808,0.27
0.783,0.22
0.238,0.0
0.0,0.0
0.058,0.0
0.017,0.0
0.064,0.0
0.038,0.0
0.0,0.0
0.013,0.0
0.008,0.0
0.01,0.0
0.011,0.0
0.013,0.0
0.007,0.0
0.025,0.0
0.011,0.0
0.012,0.0
0.013,0.0
0.028,0.01
0.044,0.0
0.059,0.0
0.088,0.01
0.054,0.0
0.114,0.01
0.02,0.0
0.004,0.0
0.04,0.0
0.034,0.0
0.008,0.0
0.027,0.0
0.026,0.0
0.076,0.0
0.017,0.0
0.031,0.0
0.059,0.0
0.066,0.03
0.143,0.04
0.218,0.04
0.112,0.06
0.123,0.06
0.263,0.03
0.16,0.11
0.363,0.06
0.294,0.22
0.136,0.17
0.215,0.1
0.278,0.23
0.004,0.0
0.0,0.0
0.003,0.0
0.0,0.0
0.008,0.0
0.017,0.0
0.014,0.0
0.004,0.0
0.027,0.0
0.024,0.0
0.033,0.0
0.052,0.01
0.054,0.0
0.053,0.0
0.061,0.0
0.071,0.0
0.057,0.0
0.163,0.02
0.182,0.0
0.196,0.01
0.228,0.0
0.27,0.04
0.302,0.01
0.501,0.08
0.44,0.07
0.771,0.06
0.004,0.0
0.001,0.0
0.009,0.0
0.004,0.0
0.006,0.0
0.01,0.0
0.0,0.0
0.005,0.0
0.007,0.0
0.002,0.0
0.013,0.0
0.0,0.0
0.015,0.01
0.011,0.0
0.007,0.01
0.011,0.02
0.0,0.0
0.021,0.0
0.008,0.02
0.0,0.0
0.01,0.04
0.0,0.0
0.025,0.03
0.0,0.06
0.031,0.0
0.012,0.0
0.0,0.01
0.021,0.0
0.0,0.0
0.015,0.0
0.001,0.01
0.0,0.0
0.006,0.03
0.006,0.01
0.0,0.0
0.009,0.04
0.041,0.0
0.017,0.0
0.0,0.0
0.015,0.0
0.053,0.0
0.0,0.0
0.103,0.0
0.07,0.0
0.048,0.0
0.119,0.0
0.051,0.0
0.205,0.01
0.133,0.01
0.112,0.01
0.092,0.0
0.099,0.01
0.096,0.04
0.154,0.0
0.11,0.02
0.157,0.06
0.165,0.05
0.002,0.0
0.005,0.0
0.0,0.0
0.007,0.0
0.009,0.0
0.02,0.0
0.012,0.0
0.007,0.0
0.013,0.0
0.006,0.0
0.014,0.0
0.011,0.0
0.012,0.0
0.02,0.0
0.013,0.0
0.015,0.01
0.005,0.0
0.002,0.0
0.007,0.0
0.01,0.0
0.018,0.0
0.02,0.0
0.032,0.01
0.036,0.0
0.051,0.01
0.027,0.01
0.054,0.0
0.081,0.01
0.0,-0.03
0.073,0.0
0.202,0.09
0.082,0.03
0.044,0.03
0.115,0.0
0.16,0.12
0.111,0.03
0.002,0.0
0.0,0.0
0.0,0.0
0.006,0.0
0.004,0.0
0.0,0.0
0.002,0.0
0.003,0.0
0.007,0.0
0.005,0.0
0.002,0.0
0.003,0.0
0.008,0.0
0.009,0.0
0.005,0.0
0.003,0.0
0.002,0.0
0.004,0.0
0.003,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.004,0.0
0.0,0.0
0.002,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.009,0.0
0.004,0.0
0.002,0.0
0.002,0.0
0.0,0.0
0.007,0.0
0.013,0.0
0.008,0.0
0.012,0.0
0.0,0.0
0.01,0.0
0.018,0.0
0.0,0.0
0.022,0.0
0.012,0.0
0.014,0.0
0.017,0.0
0.023,0.0
0.047,0.0
0.032,0.0
0.04,0.0
0.047,0.02
0.023,0.0
0.054,0.0
0.049,0.0
0.073,0.0
0.052,0.0
0.049,0.0
0.07,0.0
0.042,0.01
0.035,0.0
0.047,0.0
0.074,0.0
0.049,0.01
0.01,0.0
0.009,0.0
0.009,0.0
0.033,0.01
0.018,0.0
0.014,0.0
0.041,0.0
0.007,-0.01
0.001,0.0
0.018,0.0
0.012,0.0
0.01,0.0
0.043,0.0
0.023,0.0
0.022,0.0
0.022,0.0
0.027,0.0
0.037,0.01
0.026,0.0
0.032,0.0
0.052,0.0
0.04,0.01
0.038,0.0
0.034,0.0
0.022,0.0
0.0,0.0
0.011,0.0
0.055,0.0
0.042,0.0
0.031,0.01
0.028,0.01
0.038,0.01
0.048,0.01
0.034,0.01
0.07,0.03
0.052,0.0
0.046,0.02
0.026,0.0
0.046,0.04
0.039,0.0
0.056,0.02
0.013,0.0
0.011,0.0
0.0,0.0
0.054,0.0
0.034,0.0
0.052,0.0
0.038,0.0
0.034,0.0
0.128,0.0
0.152,0.0
0.155,0.0
0.218,0.0
0.243,0.01
0.017,0.0
0.093,0.01
0.046,0.01
0.027,0.02
0.027,0.0
0.082,0.0
0.013,0.0
0.039,0.0
0.036,0.0
0.045,0.01
0.057,0.01
0.037,0.01
0.141,0.02
0.1,0.05
0.173,0.07
0.4,0.11
0.622,0.07
0.582,0.19
0.0,0.01
2.955,0.78
1.159,0.62
1.407,0.94
2.144,0.53
1.806,1.91
2.162,0.9
4.053,2.07
2.447,2.13
4.964,3.32
3.394,3.97
6.368,5.39
4.749,4.97
9.63,8.39
8.271,7.18
7.933,7.73
7.516,8.44
6.875,8.21
7.846,9.13
7.967,7.48
8.195,9.23
7.947,9.61
0.016,0.0
0.007,0.0
0.009,0.0
0.013,0.0
0.004,0.0
0.005,0.0
0.015,0.0
0.005,0.0
0.0,0.0
0.004,0.0
0.0,0.0
0.007,0.01
0.004,0.0
0.005,0.01
0.021,0.0
0.003,0.01
0.005,0.01
0.014,0.0
0.059,0.0
0.007,0.0
0.06,0.0
0.042,0.0
0.045,0.0
0.107,0.0
0.145,0.01
0.099,0.0
0.215,0.0
0.147,0.01
0.061,0.01
0.081,0.03
0.087,0.01
0.089,0.03
0.16,0.01
0.2,0.05
0.124,0.04
0.171,0.01
0.112,0.04
0.24,0.11
0.24,0.26
0.314,0.15
0.229,0.28
0.378,0.0
0.253,0.05
0.328,0.36
0.407,0.34
0.512,0.59
0.621,0.69
0.014,0.0
0.034,0.0
0.024,0.01
0.1,0.0
0.054,0.0
0.069,0.01
0.037,0.0
0.117,0.01
0.161,0.01
0.0,0.0
0.487,0.07
0.22,0.02
0.841,0.01
0.0,0.0
0.5,0.13
0.328,0.01
1.047,0.13
1.219,0.13
1.281,0.21
0.899,0.23
1.321,0.22
1.082,0.02
1.02,0.31
0.914,0.38
1.117,0.4
1.148,0.33
0.753,0.36
1.093,0.59
0.683,0.74
1.163,0.55
1.059,0.48
0.005,0.0
0.0,0.0
0.001,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.002,0.01
0.002,0.0
0.0,0.0
0.001,0.0
0.001,0.0
0.002,0.0
0.0,0.0
0.002,0.0
0.002,0.0
0.001,0.0
0.001,0.0
0.0,0.0
0.002,0.0
0.005,0.0
0.001,0.0
0.001,0.0
0.001,0.0
0.0,0.0
0.002,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.001,0.0
0.001,0.0
0.001,0.0
0.003,0.0
0.006,0.0
0.008,0.0
0.01,0.0
0.023,0.0
0.008,0.0
0.027,0.01
0.018,0.0
0.016,0.0
0.026,0.0
0.02,0.0
0.02,0.0
0.017,0.0
0.015,0.0
0.016,0.0
0.015,0.0
0.008,0.03
0.016,0.0
0.007,0.0
0.01,0.0
0.0,0.0
0.005,0.0
0.0,0.01
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.006,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.007,0.0
0.0,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.001,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.003,0.0
0.0,0.0
0.001,0.0
0.001,0.0
0.0,0.01
0.001,0.0
0.0,0.0
0.0,0.0
0.004,0.0
0.001,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.003,0.0
0.006,0.0
0.011,0.0
0.005,0.0
0.007,0.0
0.032,0.0
0.033,0.0
0.03,0.0
0.035,0.0
0.06,0.0
0.05,0.0
0.089,0.0
0.188,0.0
0.122,0.0
0.106,0.03
0.107,0.0
0.111,0.0
0.091,0.01
0.109,0.01
0.143,0.01
0.136,0.02
0.127,0.01
0.12,0.02
0.104,0.03
0.0,0.0
0.002,0.01
0.0,0.0
0.0,0.0
0.005,0.0
0.004,0.0
0.002,0.01
0.003,0.0
0.001,0.0
0.006,0.0
0.003,0.01
0.005,0.0
0.001,0.01
0.008,0.01
0.004,0.0
0.004,0.0
0.005,0.0
0.003,0.02
0.004,0.0
0.005,0.0
0.01,0.01
0.015,0.0
0.006,0.0
0.015,0.02
0.014,0.0
0.025,0.01
0.059,0.01
0.024,0.01
0.03,0.0
0.051,0.02
0.034,0.0
0.0,0.0
0.082,0.02
0.029,0.02
0.032,0.02
0.094,0.02
0.167,0.01
0.311,0.05
0.566,0.21
0.293,0.07
0.343,0.07
0.561,0.15
1.196,0.16
2.069,0.17
1.704,0.16
1.815,0.23
1.61,0.37
2.704,0.46
2.148,0.63
2.456,0.79
0.003,0.0
0.0,0.0
0.011,0.0
0.0,0.0
0.001,0.0
0.026,0.0
0.0,0.0
0.024,0.0
0.048,0.02
0.051,0.0
0.114,0.0
0.046,0.04
0.119,0.01
0.073,0.03
0.097,0.04
0.149,0.03
0.103,0.02
0.0,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.004,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.006,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.006,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.016,0.0
0.0,0.0
0.0,0.0
0.029,0.0
0.0,0.0
0.011,0.0
0.0,0.0
0.0,0.0
0.013,0.0
0.0,0.0
0.0,0.0
0.015,0.0
0.027,0.0
0.0,0.02
0.013,0.0
0.0,0.0
0.045,0.0
0.05,0.0
0.085,0.0
0.0,0.0
0.072,0.0
0.063,0.0
0.102,0.01
0.041,0.02
0.053,0.01
0.15,0.02
0.21,0.0
0.005,0.0
0.005,0.0
0.0,0.0
0.003,0.0
0.006,0.0
0.004,0.0
0.0,0.0
0.01,0.0
0.02,0.01
0.022,0.0
0.009,0.0
0.011,0.01
0.033,0.0
0.0,0.01
0.031,0.0
0.021,0.0
0.009,0.0
0.02,0.0
0.001,0.0
0.009,0.0
0.004,0.0
0.0,0.0
0.012,0.0
0.007,0.0
0.003,0.0
0.01,0.0
0.007,0.0
0.011,0.0
0.008,0.01
0.027,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.004,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.005,0.0
0.003,0.0
0.013,0.0
0.004,0.0
0.011,0.0
0.034,0.0
0.03,0.01
0.048,0.01
0.043,0.0
0.067,0.01
0.048,0.01
0.061,0.02
0.074,0.02
0.0,0.0
0.342,0.0
0.342,0.13
0.0,0.0
0.403,0.34
0.407,0.0
0.676,0.16
0.063,0.66
1.294,0.4
1.035,0.56
0.665,0.48
0.967,0.54
1.427,0.87
1.452,0.43
2.129,1.13
2.885,1.81
2.546,2.6
2.433,2.09
2.619,1.8
3.009,3.81
4.324,5.63
4.244,5.69
0.015,0.0
0.016,0.0
0.048,0.0
0.004,0.0
0.0,0.0
0.027,0.0
0.028,0.0
0.021,0.0
0.036,0.0
0.03,0.01
0.006,0.0
0.028,0.0
0.0,0.01
0.012,0.02
0.0,0.0
0.0,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.036,0.0
0.0,0.0
0.006,0.0
0.001,0.0
0.002,0.0
0.008,0.01
0.006,0.0
0.024,0.05
0.02,0.01
0.031,0.04
0.068,0.01
0.045,0.02
0.14,0.03
0.116,0.04
0.065,0.01
0.376,0.06
0.322,0.08
0.382,0.04
0.516,0.07
0.548,0.07
0.772,0.09
1.133,0.22
1.789,0.23
1.362,0.1
5.894,0.82
5.423,0.44
6.389,0.63
7.787,1.1
10.571,1.4
9.893,1.49
12.038,2.36
18.058,2.67
17.821,3.72
19.821,4.45
19.408,4.41
20.921,5.11
26.365,8.95
25.2,8.84
30.081,11.69
0.0,0.0
0.003,0.0
0.004,0.0
0.01,0.0
0.015,0.0
0.013,0.01
0.016,0.01
0.04,0.0
0.005,0.0
0.023,0.0
0.009,0.0
0.024,0.0
0.0,0.0
0.028,0.0
0.0,0.0
0.007,0.0
0.007,0.0
0.007,0.0
0.016,0.0
0.0,0.01
0.012,0.01
0.0,0.0
0.016,0.01
0.0,0.0
0.008,0.0
0.003,0.02
0.001,0.0
0.001,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.012,0.0
0.0,0.0
0.001,0.0
0.007,0.0
0.001,0.0
0.008,0.0
0.006,0.0
0.003,0.0
0.005,0.0
0.005,0.0
0.009,0.0
0.01,0.0
0.006,0.0
0.003,0.0
0.019,0.0
0.01,0.0
0.011,0.0
0.007,0.0
0.012,0.0
0.01,0.0
0.011,0.0
0.014,0.0
0.015,0.0
0.009,0.0
0.006,0.0
0.015,0.0
0.006,0.0
0.0,0.0
0.001,0.0
0.003,0.01
0.003,0.01
0.005,0.0
